変数名,標準化係数,標準誤差,t値,p値
const,1.653346424548913,0.005652219707895351,292.5127666639395,0.0
築年数_num,-0.08711627352457338,0.005756555502007885,-15.133402864644882,7.964877553244184e-41
面積_num,0.1312564963213448,0.0059652716249491,22.003440006382743,8.780027564532822e-70
徒歩分_num,-0.0015895905465662663,0.005773540363596369,-0.2753233625227662,0.7832174613746847
カテゴリ_中心市街地,0.06402817296605046,0.006232748225885744,10.272863694402051,5.2085187809459465e-22
カテゴリ_住宅地,0.02404570077070517,0.006481288982775813,3.710018305711598,0.00023817111920822114
カテゴリ_郊外,-0.006938727313514595,0.006525831863535278,-1.0632709298390712,0.2883343156192056
